dx,dy,dz,rx,ry,rz,g
-0.029860468906824415,-0.3533710920793995,0.3892631004352063,-0.7714611727287775,-2.808479818339665,0.8457734753458721,0.0
-5.76711211570935e-06,2.3499506557334016e-06,1.3114722684670621e-05,-3.782162471421824e-05,7.040957418391613e-05,0.00010672595729366297,0.0
0.0004082939532072394,-0.00047705321133473255,-0.0010468037911692818,0.002272459015127626,0.00018816690525458313,0.003609868957998419,0.0
0.0013323522457758426,-0.0017634776473057223,-0.004059807663588932,0.007338415724002845,-0.00034641864503592856,0.011395013157002198,0.0
0.003413076222146663,-0.004444714354900459,-0.01012102322718228,0.018842976380945675,1.6493824882335417e-05,0.029227735983934022,0.0
0.006078926832294336,-0.00794142383348373,-0.01779651268649396,0.0340630423963203,0.0013079765871846227,0.05333129287127414,0.0
0.00647377733299493,-0.008328501949032674,-0.018684286422327057,0.03672118301237126,0.00284144321891322,0.0563743350998559,0.0
0.0060934863420887345,-0.007976322031467198,-0.018018122816019333,0.03501132193436163,0.003549783674791307,0.05244739172354318,0.0
0.006372401045512909,-0.008342499331863151,-0.018713314648515,0.03729568071914602,0.005691510706360869,0.05580880942850053,0.0
0.0064195438910861075,-0.008335786519682198,-0.01884111944237249,0.03763198406990331,0.006477420848937321,0.05465851763854812,0.0
0.0063952110798884965,-0.008363908937646214,-0.018930821187691238,0.038156078582167186,0.007606887701930631,0.05407190036675891,0.0
0.006457624798114247,-0.00831544563478076,-0.01874358910193938,0.03877862705927909,0.00931853117903092,0.054616743397703615,0.0
0.00610884727924663,-0.007986686695392542,-0.01794065854168847,0.03716833224635602,0.010257481598195728,0.05178777902438925,0.0
0.006439836077275246,-0.00835237711029263,-0.018838086119372682,0.039543512355084964,0.01174478900329401,0.053493783227726244,0.0
0.006392387263299798,-0.008331295084185397,-0.018812068101259793,0.039596276006002684,0.013361037962252631,0.05308118040053689,0.0
0.006450420782615131,-0.00833896973718068,-0.018826596761757852,0.04030987640054734,0.014556242651875717,0.05282126731199788,0.0
0.006392551173111931,-0.008337344335510533,-0.0188544827495557,0.040330103863302824,0.015892235451153702,0.051912892590930015,0.0
0.006130967371830241,-0.007975075775769613,-0.017867039048098943,0.038995193340027406,0.016839070707305837,0.04989284795201798,0.0
0.006415460117096823,-0.008336696775331276,-0.018918003269837086,0.04097331269322724,0.018414352845103732,0.05081418811492644,0.0
0.006435938051426421,-0.00834980088263415,-0.01880821112781253,0.37494130269091136,5.3141558338675114,-3.3165218266699164,0.0
0.006387872818750917,-0.008312933301332037,-0.018569423817039493,-0.0418730018137779,-0.033867874378895824,-0.04230132570106293,0.0
0.004652343300166797,-0.006015199117106351,-0.013838081392753804,-0.030490541360339296,-0.024547081877251298,-0.02913522670010904,0.0
0.001963965298928408,-0.0028489493415232436,-0.0047602988259560775,-0.013483842093614237,-0.013803384935153318,-0.01720600358026414,0.0
2.269836416937676e-05,-5.2156410118464613e-05,-0.0008689861044140143,3.221083198325092e-05,0.0013316844815314255,0.002139017360269335,1.0
0.00012854870531155138,0.00014290487872914426,-0.0005018145313692851,-0.0003781075143655527,0.00074104492091287,0.001589028057900066,1.0
2.6229843613223558e-05,1.7130872147719245e-05,0.0018056424746053443,-0.0003847567365184573,-0.002705503831671674,-0.00430123248095482,1.0
-9.75184221879144e-05,-0.00044883640662940483,0.010193621776857148,-0.0021771918238005367,-0.016785126197579547,-0.02668290824218089,1.0
-0.0001289913603998022,-0.0012306104857675582,0.02045500394669006,-0.004685152831880507,-0.035002085229836055,-0.05352337307704991,1.0
-0.00011591485359030429,-0.0010776190067096625,0.0206742387925552,-0.004778618293559453,-0.03676398358792898,-0.05378398539289053,1.0
-0.00012938549592630966,-0.0011306289656081159,0.02137487287928984,-0.0048559662640856455,-0.038447822850491864,-0.053752298732232306,1.0
-9.956577990648252e-05,-0.0010977820383214487,0.021895057610952312,-0.0051730180390050715,-0.04133412229315114,-0.055216165707226095,1.0
-9.481078893756878e-05,-0.0010801373177534712,0.020514236843722666,-0.004783746401706229,-0.039055066412401196,-0.049925711364408265,1.0
-5.85236303215636e-05,-0.00072626338597781,0.014365825651169978,-0.0034623922458993997,-0.028316421563532757,-0.03489004317627664,1.0
-3.075027840658551e-05,-0.0002501232276248544,0.00515555409142246,-0.0011997596402479258,-0.010503873117083007,-0.012730521884997348,1.0
0.00015539902756543655,-0.00010941512062889736,0.0003075395141744208,-0.08222250420563967,-4.64259130655627,4.215810760499821,1.0
-7.429883092760492e-05,-0.00036414458866329547,0.0018393562138695752,0.04947623171590311,0.03141679175690726,-0.02446170505177747,1.0
-7.784281459144449e-06,-0.0006082496873731635,0.0021366949560212567,0.07718110644215244,0.049237916552725025,-0.042653146954507726,1.0
1.7233418304438142e-05,-0.0006350530126268961,0.0025344370314856757,0.07807079472512482,0.05381511216082657,-0.04596934761510907,1.0
0.0001098554225202053,-0.0006015084169683771,0.0026191249429851626,0.07512423547724331,0.055548722181639754,-0.04651054958497092,1.0
-7.562708678590657e-05,-0.0006273046914133662,0.002210001019443686,0.06846128401430718,0.05323434661534332,-0.04683074424769451,1.0
0.00013625574681436214,-0.0005845592500173247,0.0028651636148248616,0.06897989633327367,0.05840327286137681,-0.04850932926374907,1.0
-3.07667480151097e-05,-0.0006494231869637046,0.0022696075328686727,0.06563177826163835,0.057832309742126276,-0.051162920325948935,1.0
