dx,dy,dz,rx,ry,rz,g
-0.17674659298242437,-0.3369582799532066,0.3934680935482055,-0.3153283522488565,-3.061571614121963,0.3279038540601416,0.0
-5.714283586255586e-06,-3.1513171768748904e-06,-1.1350401751430983e-05,-0.00011071908619852966,-2.9181754852114494e-05,-1.9794592087840623e-05,0.0
0.00025166888963834566,-0.001860286039454595,-0.0015210329343531837,7.797558187677689e-05,0.0001467857072996459,0.0001556242347287573,0.0
0.000753178444016317,-0.005672928820835255,-0.004802859842292395,2.113164855011007e-05,-0.00010835018570221067,-1.529076173989452e-05,0.0
0.0006742184301742893,-0.005060086435322297,-0.004299305980759283,-0.00010051073496236684,-0.0001027086503904151,-0.00027152716497552687,0.0
0.0008581038957714837,-0.006542464496118117,-0.005521112530614436,-3.19801350906479e-06,-5.6779636539161515e-06,-5.729820409056119e-05,0.0
0.0009713546213793167,-0.007163827850921012,-0.005938614301954248,6.399257000266889e-05,0.0002446881059547934,0.00042895547682803015,0.0
0.0009529362777914718,-0.0073568483592934,-0.0062893444691167755,-7.369557736902621e-05,-0.00021307146625737516,-0.0002607967168642422,0.0
0.0009975197534620173,-0.007191732516852012,-0.006057747080011777,9.822128323661028e-05,-0.00011871202754409893,-7.854036059079528e-05,0.0
0.0009377486831541326,-0.007327232855495636,-0.006154116002759613,-0.00012073760079700513,0.00011934827452364516,2.7548283140998997e-05,0.0
0.0009717420316697201,-0.007194439468878322,-0.005989984254641589,0.00017696274597217565,0.00020400221111582795,0.0003355796620223561,0.0
0.0009719023696938278,-0.00728645769247005,-0.006168430264528291,-0.0001206162655245091,-7.068852918301616e-05,-0.0002190072814273747,0.0
0.0008166580082370478,-0.006228183080887961,-0.005267742290001598,-5.5695157097801484e-05,-9.171805951391221e-05,1.9286380178895612e-05,0.0
0.0006686699353120606,-0.005016491456222516,-0.004245316232119212,-4.051264354154593e-06,-8.848841372044447e-05,-0.0002027390479372171,0.0
0.0007176511133503427,-0.005338647014081044,-0.004494716741219762,9.225544235863525e-05,4.200608530302574e-05,0.0001070824850308294,0.0
0.0002121848058533049,-0.00155165591332862,-0.003365805910279851,8.150174741539118e-05,0.00010294414617550984,0.00017449637450495104,0.0
-1.354196002498198e-05,-2.718492795039662e-06,-0.005787254760165617,-8.169535068530687e-05,-1.899549648465282e-05,-7.628207888332739e-05,0.0
3.7940577686523813e-06,-2.833245900779602e-06,-0.006190484047062961,-1.2413610955830379e-05,4.0041991477668404e-05,4.6713676458309816e-05,0.0
6.455261689214398e-06,7.344457959634898e-06,-0.007859115300327568,-2.205595003096361e-05,-0.00022784656360164135,-0.00034331065033754715,0.0
-2.5277739627210805e-05,-3.3460664140949614e-05,-0.009498325470500502,2.7640814765916843e-05,9.246602499857204e-05,0.00016171191199781942,0.0
2.615386001605935e-05,4.2530072208391e-05,-0.009258611206229173,5.042551994960398e-05,0.0002821043386322941,0.00044783362437361696,0.0
