dx,dy,dz,rx,ry,rz,g
-0.029864720360417183,-0.35336940267365724,0.3892804429806429,-0.7714960298445783,-2.808404717230301,0.845871850837813,0.0
9.965346556006782e-07,-9.017891194174066e-06,-1.4782220613018815e-05,0.0001507038034892494,-5.762197841141514e-05,-3.199119821395424e-05,0.0
-6.053211858343677e-05,-0.00011178062934419364,-0.00024798007593807014,0.0007095186759469296,-0.0002638657417857182,-0.0005352567804624009,0.0
-1.8639861165088006e-05,-0.00012531311898283937,-0.00035676903189874043,0.0009939652775433627,-0.0007956617292124157,-0.0011428427741517755,0.0
-2.0803341554867516e-05,-0.00016684613584150298,-0.00045580307410131304,0.001346618725977966,-0.0010200167879039768,-0.001263941989561479,0.0
-4.7321393145158264e-05,-0.00029741067234756446,-0.000770281074434942,0.0026687656549944094,-0.0015247277816179405,-0.002122083365026284,0.0
-7.250295535556409e-05,-0.00045108289618617237,-0.0011498921494706993,0.003905497879707176,-0.002170203775257562,-0.003072531027125791,0.0
-9.797595019902725e-05,-0.0005283429890757252,-0.0013880415978879679,0.004508168849790772,-0.002761630478455235,-0.003943581161899079,0.0
-0.00017838983135064906,-0.0008236749082802808,-0.0021563429540422674,0.007036560026885463,-0.004059977183167085,-0.005914684100248424,0.0
-0.00022219256854119282,-0.0011032237660471567,-0.0029054894556510558,0.00937783052905361,-0.005494355633290482,-0.008189691148451472,0.0
-0.00024989131936763165,-0.0012116835876623822,-0.0031527520709455636,0.010218726452322913,-0.005928462119320077,-0.008852393507760348,0.0
-0.00033299300681515626,-0.0017783935723161282,-0.00457703383707142,0.015176793859409288,-0.008496109003412133,-0.01266027210031373,0.0
-0.00035638445511379166,-0.0018679593004865547,-0.004766432905493612,0.015799522086334283,-0.008681793140913108,-0.013065024970101202,0.0
-0.000451373667493038,-0.0024530112512456403,-0.0063215861122311034,0.02170840411933439,-0.011443295615312543,-0.017639150146026128,0.0
-0.0005441709728985084,-0.0025382022514649494,-0.00661468228683415,0.021504669058723058,-0.011547618766278855,-0.019013537506646694,0.0
-0.0004406715192893512,-0.0021800237659043153,-0.0056287000493145944,0.01868678320099848,-0.00957452262575531,-0.01588554178620538,0.0
-0.0004971619335545491,-0.0025216211697279833,-0.006387326399638016,0.022057112063337048,-0.010524165057289814,-0.017753935819875166,0.0
-0.00044837716996812965,-0.0024712456839516284,-0.006529990377509398,0.02184852738881171,-0.010880326892417802,-0.019022098493344797,0.0
-0.0004085610250215768,-0.0021748573619541633,-0.0055266286511761464,0.019010000910150038,-0.008743071249728729,-0.0156207922280448,0.0
-0.0005418401831497263,-0.0025266257481655896,-0.006556040811654673,0.022038423054918432,-0.010071959562527155,-0.0189458690044495,0.0
-0.0004375830891061236,-0.0021753182763401546,-0.005567973181040353,0.01889349383941863,-0.008392323485491904,-0.016001368668793425,0.0
-0.0004768479413747445,-0.002512592705821326,-0.006558405965952918,0.022409906227806697,-0.00976557163000269,-0.019290953053696325,0.0
-0.0004917781851187172,-0.0025204264000792675,-0.006478787907945205,0.022136128906745378,-0.009143716647186828,-0.018701301226782707,0.0
-0.0004333104577516414,-0.0021626333835439993,-0.005560461146744078,0.019381195935842144,-0.007652431808526927,-0.016158997374364215,0.0
-0.0004738736102977703,-0.002501444543238862,-0.006512851335427172,0.022393001121787937,-0.008776803308238268,-0.019236648324244654,0.0
-0.0005261468667058927,-0.002516475113892802,-0.006569522048562759,0.022396439414509917,-0.008519817308371813,-0.01963168654097469,0.0
-0.0004183236205621138,-0.002161869566166319,-0.005613721567578556,0.01914380633378321,-0.007188196930992596,-0.016684367232990827,0.0
-0.0004920915168226403,-0.002526139622005097,-0.00643940291750239,0.022886082806025,-0.007822206045103641,-0.018841773603151424,0.0
-0.0003949301318853862,-0.002170564373809414,-0.0055188767030474595,0.01955276825144947,-0.006501420218516074,-0.016179299998688945,0.0
-0.0004844396344990398,-0.002507260385437582,-0.006551120105852903,0.022714998662804742,-0.007491707427377037,-0.01968840923567955,0.0
-0.0005419748099889724,-0.002500778979988183,-0.006602721752133889,0.022674000995410726,-0.00724055940724222,-0.020061839424593997,0.0
-0.00043267258208838644,-0.00216194500210648,-0.005624955665245734,0.019358581847298828,-0.005979958458045775,-0.016984916304332798,0.0
-0.0004855653832935569,-0.0025261460240710853,-0.006486383762025483,0.02291679020708437,-0.006535544024944606,-0.019547529804496033,0.0
-0.0004720073966351518,-0.0025397693302119384,-0.0063761835352851015,0.02300598707478757,-0.0060807400591271765,-0.018992032903448253,0.0
-0.00043797866274747355,-0.0021650600974861267,-0.005530458187424175,0.019843680694189042,-0.00495649635393125,-0.016801090802971153,0.0
-0.000502676982370498,-0.0025068299259739524,-0.00659832783458375,0.022937715139831505,-0.005945743433378947,-0.02015722446964857,0.0
-0.0005157431821387753,-0.0025061089879727105,-0.006587641572659619,0.022852813037307684,-0.005518665074337292,-0.020182951276715377,0.0
-0.0004025861251489918,-0.002168808188918736,-0.005566384552343068,0.019906885030520433,-0.004476597432951035,-0.017008059842733736,0.0
-0.0004946950212228116,-0.0025466706727362842,-0.0064451685703395545,0.023193553431443636,-0.004701519811317834,-0.019530562358545,0.0
-0.00042782370840972056,-0.0021380210324732918,-0.0055815270263586125,0.019904948691773186,-0.003920898031841702,-0.017329732694944477,0.0
-0.0004907695123612665,-0.002505019898721761,-0.00654704064092218,0.02319893058693709,-0.004536152976128527,-0.020271204903752005,0.0
-0.0005034452787915783,-0.0025418923387857117,-0.006495429100454864,0.023122992085198232,-0.004004006014456607,-0.01993419383295303,0.0
-0.00042300073671908134,-0.00215937186745635,-0.005595045640959834,0.02004343142204107,-0.003157334643046905,-0.017195574220974258,0.0
-0.0004862037303291003,-0.002499492376750956,-0.006523151896514201,0.023222614052867963,-0.0034992155668787106,-0.020337417653282647,0.0
-0.0004772615082720075,-0.0025179511400842403,-0.006359195236015025,0.023136971788230036,-0.002997461807291657,-0.01963664216098926,0.0
