dx,dy,dz,rx,ry,rz,g
0.05164891616052464,-0.4318188932139719,0.4164549232332727,0.7608196290563116,1.3431903668577059,-1.1653026467327439,1.0
-1.2691555832333723e-05,3.7734009838419347e-06,1.7934014356568717e-05,-4.8364994062910505e-05,-3.862876135940496e-05,-0.0001124212064409491,1.0
-0.001794811021395254,-0.005404884323989834,-0.007606650905763734,-0.0060428954903651855,-0.002493767260451918,-0.004805641351414591,0.0
-0.0038028803348263904,-0.011246738198112782,-0.015779343634088283,-0.012722490413015763,-0.005389153170805017,-0.010329328641164537,0.0
-0.004566578302997365,-0.01360239486022874,-0.01909558604188022,-0.015406525794508519,-0.006551094941976254,-0.01227642434061571,0.0
-0.004552609171602384,-0.01357703998684373,-0.01905999986924778,-0.015520304969141252,-0.006606354031466033,-0.01225307395023778,0.0
-0.004582918368883367,-0.01359762870957204,-0.019089586011706516,-0.015373931437498878,-0.006684918363071279,-0.012109964259893191,0.0
-0.004555276965918297,-0.013569940746321507,-0.019054262092004226,-0.015541286197751303,-0.006738856199111076,-0.012112734491994681,0.0
-0.004590172260978027,-0.013619490910573129,-0.019112184072902272,-0.015492667453284037,-0.006894187039149902,-0.011995997983400786,0.0
-0.004570039365755528,-0.013590652181666996,-0.01908245048372076,-0.015542417980838996,-0.006855164217140386,-0.011847482749788085,0.0
-0.004631050539560661,-0.013775482253944538,-0.019355115131854672,-0.015737753857851478,-0.007062106684204261,-0.011921519487600785,0.0
-0.0041593631536703535,-0.012265750900527173,-0.01726571603206417,-0.013956720638854447,-0.006297636871954726,-0.010552611871278872,0.0
-0.0023737822113750473,-0.0071600177320889635,-0.010013773027674117,-0.008233082538014136,-0.00381028037068476,-0.006173882631193006,0.0
7.007091133437449e-05,0.0001640190733143143,-0.009001632189989756,0.013910533536627856,0.006703102020476637,0.01126388277697088,0.0
0.00023720554725038812,0.0005740413757784335,-0.019431526259669374,0.03094009495319161,0.014600069740182242,0.025303143414653784,0.0
0.00022035456317319457,0.0007245048370353446,-0.02388697125141656,0.03805129040227451,0.017543445908554167,0.031522217412284004,0.0
0.00025770129591962815,0.0007296643107067569,-0.023832256138296676,0.03771083856478463,0.017042621959629134,0.032010847454000624,0.0
0.00023990570493089003,0.0007218037588728743,-0.02383481971617199,0.03752901574804468,0.01654463655435734,0.03248252022045017,0.0
0.0002591174250120183,0.0007278167110713607,-0.023896134955732007,0.03733911121115696,0.01610426669353826,0.03308817344611792,0.0
0.00022071843486114184,0.0007249123187005324,-0.024121326964741535,0.037555841457668326,0.01574679214368513,0.03381629736519587,0.0
0.00025549441843499,0.0007189964261645754,-0.02371633166096744,0.03662178987879161,0.015037356986127293,0.03384814930398905,0.0
0.00018886587418904394,0.0004940963768194084,-0.016522827384854583,0.025379594683001216,0.010176639896782858,0.02384919532668639,0.0
0.00040227396936081544,0.00035550234383563417,-0.005629940470671904,0.005693328925068797,0.004658707797216888,0.01117468005268285,0.0
0.0031484734038943266,0.00189556933811863,2.0477682970532207e-05,-0.031324658236346004,0.01246922899350178,0.030377350350076937,0.0
0.0066044844407696715,0.003906842864325855,7.324845109180078e-06,-0.06465268602664997,0.0240153749834211,0.06311538236212,0.0
0.007547622090935079,0.004473748146909151,0.00018293208917234682,-0.0751471531286263,0.025010762690569344,0.07276415098986688,0.0
0.00748962801116896,0.0044958386663052075,-2.6524533903934944e-06,-0.07480938630225886,0.022158424617954697,0.07322901921034908,0.0
0.005528766128436585,0.003271194478910777,7.290960394622237e-05,-0.05485577177472878,0.0144144535713564,0.053609875124239204,0.0
0.001990660207019136,0.0011759156482358257,-4.463479665683945e-05,-0.01927402700576253,0.004769960314368715,0.019218311511203456,1.0
-0.005594994151023061,0.004238836578502991,0.005395209807900175,0.009114653044618781,-0.0014462468104390336,4.3266112508488774e-05,1.0
-0.012329258187049982,0.00930033970244959,0.01159448875647974,0.020355165703554556,-0.003249384088866103,0.00046445425957186703,1.0
-0.015247461793258386,0.01145576568144735,0.014361172229713552,0.02514269318145057,-0.004214612527221107,0.0002806942127950851,1.0
-0.015277368821136235,0.011469393614006007,0.014352611003895233,0.02500539210063102,-0.004347153585867014,0.0004494825631905508,1.0
-0.015161653589344931,0.011469574210794309,0.014408986454925624,0.024857938534921575,-0.0044166461820633884,0.0005690290343433047,1.0
