dx,dy,dz,rx,ry,rz,g
0.013201107102397143,-0.36208108893848223,0.22547002534554503,-0.6642754409051027,-2.6159622979539945,1.2282946745502195,0.0
9.149892902349244e-06,2.3496452104532217e-06,-1.181113382514587e-05,0.00010163382978711777,-4.872360392571551e-05,-6.80197864626475e-05,0.0
7.350591079989532e-05,-0.00017404584065799922,-0.00021199901659504916,0.0006331256327907209,-8.126596897639615e-06,0.0006592917204755189,0.0
0.00015175413896429887,-0.00029218416564646965,-0.00031552492670433585,0.0015335982284880867,-0.0002014024062266806,0.0013116372349097905,0.0
0.00014876563762552392,-0.0005648115551122324,-0.0006456231015795344,0.0023130672199879188,3.314590460989919e-05,0.002264894006023699,0.0
0.00029371862600515927,-0.0009426465001600159,-0.0011714755027147916,0.003977983077716685,-0.00034806355470573536,0.0034262652064813715,0.0
0.0005017484025559744,-0.0014993873122775003,-0.0017917350113837438,0.006630615495756609,-0.00038775487714826085,0.0057758466982564816,0.0
0.0007341865104329194,-0.0021692669560566813,-0.002619804728406172,0.00950494710268912,-0.0005772539905328777,0.008225139166295081,0.0
0.0010227013030558452,-0.003084936529575144,-0.0038079465087886843,0.013494573428503576,-0.0008895421638608347,0.011455305854685793,0.0
0.0014214730644440225,-0.004145951906641188,-0.00509210347435185,0.01843185688542015,-0.0011202714706488592,0.01537596558822596,0.0
0.0018123350871943333,-0.005428303921854172,-0.006382099918597867,0.02397125844622472,-0.0004977564474932805,0.020971643631781722,0.0
0.0018607887977280038,-0.00562364249561087,-0.006804359602293558,0.024933469058698088,-0.00056957726190765,0.020890782424775267,0.0
0.0018822756230502148,-0.00562020920705697,-0.006745028255792984,0.0251750908955074,-0.00025740819421260497,0.021181685516965976,0.0
0.0018799457236810084,-0.005630341896907143,-0.0067030334512800105,0.025144787705582483,0.00022254821983658246,0.021079358425545314,0.0
0.0019008014936292492,-0.005620916397357623,-0.006804248575824734,0.025636714753182965,0.0004089161816547282,0.020772009888128995,0.0
0.0018639067805066752,-0.005623768891113379,-0.00679265258423184,0.02542086938963628,0.0005607903184547958,0.02075142941789987,0.0
0.0019321368702904067,-0.00564309873967056,-0.006738431600727346,0.02592312517740436,0.0008873876785671087,0.020910752833801505,0.0
0.0018639810525808188,-0.005627808752350361,-0.006731266119151258,0.025720435821021903,0.0014692176638981813,0.020783345328519776,0.0
0.0016582635575855126,-0.005012816378650531,-0.006074402391508527,0.0230106499316573,0.0014150297485651109,0.018121544076947327,0.0
0.001904607809004949,-0.005610107450960411,-0.006788807477007525,0.02621952416617318,0.001882409852017819,0.020220002468390286,0.0
0.00190892092796012,-0.005595940915514852,-0.00676905711271289,0.026041781623741822,0.0017538017346376833,0.020070815165150524,0.0
0.0018681301284288188,-0.005664225297528469,-0.006710225831813105,0.026527608108976364,0.0028402900062132197,0.020500113760242522,0.0
0.001890276628026391,-0.005647668757081059,-0.006780894365123649,0.026334134099459505,0.003091057850740153,0.020221185981512457,0.0
0.0018919911153517585,-0.0055426396396550115,-0.006865612867248752,0.026405260200456915,0.0025746650698654783,0.019032313565603864,0.0
0.001889728011921804,-0.005665824452489199,-0.006707445753164551,0.026822326307633537,0.003650103125224291,0.0202819317219447,0.0
0.0018578311654660826,-0.00564298747223374,-0.006711425269354129,0.026642865073086885,0.004051995345038417,0.019853046721812984,0.0
0.0019084018599109243,-0.005607535150454035,-0.006773244177364732,0.0270629816888793,0.003978288006876607,0.019319986607619244,0.0
0.0018626166204308847,-0.005605069175755262,-0.006860636265632172,0.026626712372835842,0.00427235605618792,0.019159518445226453,0.0
0.0018507471406567985,-0.00565016401284657,-0.006711585054890987,0.027132053922182528,0.005092380806698049,0.019377622726630017,0.0
0.0019594397245196182,-0.005604767517036591,-0.006760963120094846,0.027403097776823634,0.004757502129761004,0.019099706025662577,0.0
0.0017554607546802353,-0.005243848059877154,-0.006203903658150434,0.025457488735982498,0.0052068517009993265,0.018021200811009885,0.0
0.0014165731746924731,-0.004157389174435588,-0.00533186297995826,0.020458483011078103,0.003731158279361768,0.013324809775731472,0.0
0.0010921869256396363,-0.003306950498934591,-0.0038871150255928785,0.016125488148474035,0.0036637709989930656,0.011187621902864153,0.0
0.0007885118995940299,-0.0023158290691533967,-0.0027309380948379175,0.011204122285323238,0.0024473660856596524,0.007803389529738913,0.0
0.0004007484555850274,-0.0012263072704311595,-0.0015126134371923824,0.0060993583686808454,0.001381201291767109,0.0039980172161018235,0.0
0.00011793197195919536,-0.00044666329141507255,-0.0007312740232188197,0.002062171604182336,0.0002655921175542808,0.0012620315569771279,1.0
-4.6249957723946966e-05,-7.463888611558556e-05,0.00015319428988372352,-7.829866083446275e-05,0.0005439744442106154,0.0004802088846942443,1.0
4.33269121529814e-05,-1.1903116012179638e-05,-2.185959415035299e-05,0.00025305318822188734,-0.00011735532516121694,4.758025911000274e-05,1.0
5.315903134927441e-05,-3.862448195390833e-06,2.515345803204283e-05,0.00017423335915269303,-6.200657406196797e-06,0.000141679549792606,1.0
3.244495580975726e-05,0.00016577630448799674,0.0007660056831918852,5.939903726898902e-05,0.0002683642016543253,0.0002947244791782211,1.0
0.00011035588196152413,0.0007641027320997029,0.0018323641261902557,-0.00015607229499880072,-0.0007632647545721127,-0.0010089140954876452,1.0
0.00014440584198208845,0.0010569503556641102,0.0036818483364824336,-0.00012522911798432818,0.0004343809718756475,0.00044289351357562623,1.0
0.00023700056608697007,0.0015846718830828666,0.005159644710415662,-7.20380281049697e-05,0.00015530562552346083,-3.355349168554511e-05,1.0
0.00028109334182571666,0.0019779782867991313,0.006654844168909796,-0.0002541721933217323,0.00044236870845892895,0.00038578882091933053,1.0
0.00036257892980185585,0.0025277950607151545,0.007937903251718226,-0.00033464787874326607,-0.00023514510183852977,-0.0005789695262861105,1.0
0.00040165324385695034,0.0026953058840640254,0.008420655108134514,-0.0002575031155099671,-0.0003236334084735226,-0.000687370914040919,1.0
0.000390643637464147,0.0025016663744312773,0.008917139266550203,-6.173817379516618e-05,0.0013281207746791424,0.0014866283435239769,1.0
0.0004069945235825462,0.00270052862784953,0.008481101233678623,-0.00029165137472397795,-0.0002750746643753743,-0.0005576722792066668,1.0
0.00037782415399005564,0.0026533903549235127,0.0085204632453494,-0.000353059697653443,2.397972740686427e-05,-0.0002957716303695346,1.0
0.0004115647753133167,0.0026343228949722297,0.008620964763665126,-0.00019822540240558954,0.000322264905924019,0.00020293561082440625,1.0
0.00039633953452994364,0.002621947101537625,0.008692585046106177,-0.00019457954695137683,0.0003926951056603123,0.0002634557802092541,1.0
0.0003568743959874582,0.002345651774379731,0.0076787097671973115,-0.00012984860811966585,0.00028232827523577697,0.00017107739464661265,1.0
0.0003832612333938973,0.0026726371085764034,0.00848662315006371,-0.000361029924532354,-0.0001460671973934069,-0.0004889752526151536,1.0
0.00039024567180898084,0.002660401064233986,0.008584311137593614,-0.0002756159578530797,5.239962034009338e-05,-0.00021346535275390544,1.0
0.00039650426988926957,0.0025778612383195454,0.008714131957310522,-0.00014721137315249627,0.000769530223073911,0.0008218019454722114,1.0
0.0003604319491744973,0.002700685150923865,0.008551091721642895,-0.0003732425869604917,-0.00015065845983963655,-0.0005719470713652086,1.0
0.00039040038658447185,0.0026560456034011026,0.008483555346180588,-0.0002997478602353009,-0.0001568804259277634,-0.0004184368286659357,1.0
0.0003494921649850047,0.002602417490815301,0.00863914464535187,-0.00033595499473635347,0.000581248194560402,0.0003322294684708904,1.0
0.0003900019313214792,0.0026378611492063886,0.008670917915848675,-0.0001893149580908509,0.0004473137671578975,0.00028140415806543473,1.0
0.0004002991113115084,0.002653709018731687,0.008536596585336037,-0.00025357961494915267,-5.509868823239117e-05,-0.00028146133572026777,1.0
0.0003671646645571347,0.002653320473212595,0.00857876919222253,-0.0003768709061882716,0.00012383287930051168,-0.00019293472649062338,1.0
0.00040380006598238205,0.0026542783536039893,0.008593218417948661,-0.00021664084564633652,5.710720663287816e-05,-0.00012465146122031534,1.0
0.00039040403198324636,0.002658535877639201,0.00864503355691379,-0.00026434757565785977,0.00029384911930829816,0.0001080215292770248,1.0
0.000389935536610167,0.002637639902962008,0.00859183287856466,-0.0002272435412098671,0.00018949204795459806,-8.871908794283456e-07,1.0
0.00036882252337590293,0.002553642442181814,0.008189555467973592,-0.0003676795052561001,-0.00018573830944257352,-0.00044366973714127234,1.0
0.00033840494519321584,0.002158630584680077,0.007082691107563932,-0.00010982288680180807,0.00043684824975986913,0.0004026705816981835,1.0
0.00025458058963631625,0.0016922757161549895,0.005500684772398401,-0.00011830610649170119,0.00023718756954860254,8.536882603871199e-05,1.0
0.00015080460415260732,0.0011031472998482839,0.0035196000570004715,-0.0001399768757402789,-0.00010458931624723888,-0.00032468486925707474,1.0
0.00011416814365801387,0.0008198145383067623,0.0026398448984666367,-7.713752230693524e-05,-6.334273017083447e-05,-0.00013831541731290642,1.0
-3.820844422228187e-05,0.00034917500718012473,0.0012272563030715777,-0.0002596832915703739,0.00016546663189487276,0.00011840790163364368,1.0
-0.0012095072641586935,-0.00011237416212861451,-0.00018165250945806344,-0.003232665400663833,0.0014478110452569304,-0.0007435850416079859,1.0
-0.0027183778841224915,-0.0003337866857738847,-0.0006999217155310156,-0.007492593179360369,0.003099907165334592,-0.0020881481785808287,1.0
-0.004046043947428482,-0.0004733641404888189,-0.0009321162160255136,-0.011025246263172521,0.0049276983217478865,-0.0025759869739796493,1.0
-0.005536760106259669,-0.0006496505065496372,-0.0013256094258028428,-0.01493145885595773,0.006659267873252883,-0.0036856536372356086,1.0
-0.007200448837960824,-0.0008812569932261649,-0.001756276418738878,-0.019384878611859196,0.008760354313354313,-0.0049867763501043605,1.0
-0.00843632325151119,-0.0009886760468015843,-0.002085657717605993,-0.022703576029515296,0.010031121617010363,-0.006397518314548822,1.0
-0.008664226318214265,-0.0010603739733783257,-0.002102970167772944,-0.022840131806607336,0.010725619634552874,-0.005965390417181693,1.0
-0.008673671728710738,-0.0010696349804834027,-0.0021038573966908336,-0.022780748493930414,0.010822888193292801,-0.006152415045467263,1.0
-0.008726788667615176,-0.0010040144387614136,-0.0020383115145347075,-0.02283922566698074,0.011041827402879179,-0.0065282202087686425,1.0
-0.008720611365240648,-0.0010363260727463963,-0.002124501483146579,-0.022599281444072472,0.011110338790066177,-0.006643603351205618,1.0
-0.008649330243718893,-0.001025730572747685,-0.0020503200488366513,-0.02234457540569873,0.01129066495105624,-0.006478735108785383,1.0
-0.008706989519231231,-0.0010380490453352764,-0.0020782770939128947,-0.022228859980396587,0.011431406755801898,-0.00672281920765716,1.0
-0.008682557764799937,-0.001032742401406439,-0.0021468337963152506,-0.02204208263936086,0.01122529413502793,-0.0069987979070254,1.0
-0.008661505043612266,-0.0010297301809472637,-0.002175628625580267,-0.02189276388497724,0.01133970947277163,-0.007201214191424832,1.0
-0.007785151654708937,-0.0009491542761345118,-0.0017934539823976359,-0.019182274513530884,0.010898313694919892,-0.005896321112149661,1.0
-0.008693306970600993,-0.001026573072554826,-0.002046695713467661,-0.02157369738421211,0.011974644717372307,-0.007013109084817337,1.0
-0.008659777682859589,-0.0010401702038287386,-0.002109353799613939,-0.02132172844379515,0.011821554311965965,-0.007150453965297787,1.0
-0.008697594792216039,-0.0010259314819944798,-0.0021610212604386003,-0.021366000137857444,0.011852250513858298,-0.007546325428244849,1.0
-0.008703022389675533,-0.0010506660663738288,-0.002079272492879536,-0.020935876349931715,0.012381034079164355,-0.007208711872660034,1.0
-0.008690897342031628,-0.0010055527720478907,-0.0021058524128704237,-0.021044071462169966,0.012093988903516095,-0.007724813379736517,1.0
-0.008274851103646758,-0.0010326522209163636,-0.0019178577176756084,-0.019480612740739645,0.012199754160195031,-0.006588294658732563,1.0
-0.006961123118696594,-0.00080997507034819,-0.0017981814483742642,-0.016621249251148162,0.009614275256168092,-0.00652782764835802,1.0
-0.005408857201734313,-0.0006376418802983563,-0.0013150072292531512,-0.01278223904415976,0.007831467880826892,-0.004896513843144712,1.0
-0.003999754792923416,-0.0004554659956653162,-0.0009259144325421409,-0.009362907465635506,0.005904642045939212,-0.0034384699729599344,1.0
-0.0024442269613051265,-0.0002811993656085532,-0.0005883811634785907,-0.00567779541136143,0.003554042031651772,-0.00224351619758556,1.0
-0.0008999317653609201,-0.00013784864279381415,-0.00033354558014203617,-0.001966290015060157,0.0011309613904995075,-0.0008533155697365569,1.0
0.00012247410443230744,-0.00016354975422139262,-0.0011971188199441374,-3.5946730806812877e-05,-0.002037911173614848,-0.0015659818599975672,1.0
-9.324581038984425e-05,-0.00035571115379640084,-0.0024316271591033056,-0.000510817127356733,-0.002437191156739349,-0.0024545651976095595,1.0
-8.56593769212044e-05,-0.0005494949405256966,-0.004251047529829743,-0.0008885266498451228,-0.005407643767563197,-0.005171589805733401,1.0
-7.541492011099715e-05,-0.000776842032514824,-0.005865491557452446,-0.0010703774026336044,-0.007485831643884833,-0.007058491254191335,1.0
-4.3512168130532825e-05,-0.0008875449566155824,-0.00634161807590547,-0.0008646176948207684,-0.007732503739863894,-0.007193221614387069,1.0
-2.1710174223227297e-05,-0.0011229788860969148,-0.00840779093421079,-0.0012659106900942962,-0.010624009533430012,-0.010079319191449665,1.0
-5.291781860924938e-05,-0.0012787395950492608,-0.008886299398505132,-0.0010660665878834963,-0.010692419788384644,-0.010029445952775662,1.0
-8.546754138855084e-05,-0.0011612306548507423,-0.009088985621571816,-0.001645125520077173,-0.011631444948769332,-0.011414700943829237,1.0
-2.9182655378170996e-05,-0.0012301055794612936,-0.008846489572760824,-0.0011565020404544213,-0.010779776808125696,-0.010374935865823609,1.0
-7.917018877250104e-05,-0.0012255713136236634,-0.00873819701132203,-0.0011488880296371962,-0.010452644818108148,-0.010294488999994078,1.0
-4.0982436953260204e-05,-0.0011937269499271985,-0.009001777316178877,-0.0013568141552029456,-0.011257607127241442,-0.011258195647043223,1.0
-6.191216474384087e-05,-0.0011972452954128743,-0.009054705050283468,-0.0013525364833566478,-0.011049210138126764,-0.01116122834615707,1.0
-5.05757460920464e-05,-0.0012294811736126565,-0.00884595776272376,-0.0012457107575997717,-0.01060276909746749,-0.010696275480681416,1.0
-2.023393996564149e-05,-0.0012426156822487044,-0.008817317303338262,-0.0010935111776068651,-0.01069186800035915,-0.010749353514319493,1.0
-3.2425490625487274e-05,-0.001207242309522627,-0.008943389081133457,-0.0012371400534717525,-0.010864920448024673,-0.011128331469282715,1.0
-8.324111135107892e-05,-0.0011777811729037357,-0.008962221384883062,-0.0013674672946903388,-0.01080151954139641,-0.011349053260660158,1.0
-8.210427127128272e-05,-0.0010616377946115474,-0.007680092620286613,-0.001001293786223656,-0.009051343951924196,-0.00959698605416559,1.0
-1.0234140118109414e-05,-0.0008106051078276,-0.006237599080561304,-0.0009682160019352515,-0.007623720084848351,-0.008093902967426958,1.0
-3.954817585793968e-05,-0.0006503585088383224,-0.004595451701925948,-0.0005418192376491771,-0.005381763467343426,-0.005679337224142378,1.0
-4.768320690544392e-05,-0.00040723894077565603,-0.003181867639355976,-0.0005331865565432192,-0.0037127800513299114,-0.0040917235974702315,1.0
-6.821690092113919e-05,-0.00018515184415635044,-0.0016332850440773788,-0.0004143742281891294,-0.0019199768357456293,-0.00222202379796288,1.0
-1.147178061319809e-05,-5.104557631918638e-05,-0.00013065609378028198,1.2648577336127342e-05,-8.371566450593448e-05,3.9556677016827635e-05,0.0
0.00010874333923577284,-1.5686555343341624e-05,-4.731285447732991e-05,0.0002259626469407472,-0.00027927423086415715,-8.369300656640988e-05,0.0
9.277347887581833e-06,-9.091988003639973e-06,-7.67964303070856e-06,1.4869390324245835e-05,2.425638447522971e-05,3.476766228094341e-05,0.0
5.0347565203057165e-06,1.1759206831885027e-05,-1.824213000460595e-05,-5.05656195076698e-06,-7.358395893275471e-05,-0.0001491050745487943,0.0
0.0009390924753426705,0.0006974740002629876,0.0008076493143320818,-0.0007307074356683874,-0.0012999325176337173,-0.0011595488818354482,0.0
0.0015702577147115176,0.0015273843745732818,0.001727881126968353,-0.0024157625113862546,-0.0016917704605377004,-0.0026889565532290938,0.0
0.0024061674743939276,0.0023480902264639836,0.0028394397415407863,-0.003747839240930362,-0.002565987531883529,-0.003785357115087651,0.0
0.003249675572057825,0.0031282056424233318,0.0038994099811897193,-0.005122853259341975,-0.003199560083058106,-0.004577691389843208,0.0
0.004231728799344456,0.003995736529530058,0.004647027547776794,-0.006134599930954554,-0.004901990375259846,-0.006677729798927112,0.0
0.004867620902522782,0.004743167335486409,0.005428156496794401,-0.007778920402245371,-0.0054251767705837395,-0.008472265630736553,0.0
0.005034950491742546,0.0046966928859336066,0.005960894253267568,-0.007175370370713252,-0.00473687439856274,-0.007039814892055629,0.0
0.00508091336261049,0.0047528019171161895,0.005776159070129336,-0.0072639198405995975,-0.005290958970558535,-0.0075415195108901045,0.0
0.005041309693589055,0.004801889487202615,0.005580381376224505,-0.007586067015631692,-0.005634895745896262,-0.008281577691510389,0.0
0.005077835301630251,0.0047627312901271646,0.005717404188924358,-0.007405689118248904,-0.0052034716884166166,-0.007802471308525405,0.0
0.004986053345216276,0.0047524757381336435,0.005880421914108203,-0.0074923579916682526,-0.004733415670036489,-0.007444046912091995,0.0
0.005097345266435266,0.004785133005205333,0.005710669254744505,-0.007344589387079381,-0.005420494774436513,-0.008054083445635296,0.0
0.0044998381115577,0.00426768790785742,0.004969715213324372,-0.0066093597588887665,-0.004926725251891639,-0.007518136384854879,0.0
0.005012674463617986,0.0047469472222519404,0.0057145700707132985,-0.0075627938978068965,-0.0048319121194762005,-0.007812354094241192,0.0
0.005044647503905458,0.004770532207492184,0.005816555689775876,-0.007430329893157395,-0.004819805762933171,-0.007865445938879612,0.0
0.005077344767895356,0.004803803785248972,0.005701902037299117,-0.007367002303587111,-0.005294236303767352,-0.00828140648352016,0.0
0.005026508972834104,0.004771729369350275,0.005673624541856576,-0.007668624920881051,-0.005037825660514805,-0.008151711990964428,0.0
0.005071263929013095,0.0047850004694143244,0.005677986583193989,-0.007406391607951757,-0.005163867800557664,-0.008375145515310045,0.0
0.00504370841004741,0.004777955278086832,0.005801931427758089,-0.007376835885908317,-0.00481852849616482,-0.008041931520798906,0.0
0.005041956474023904,0.0047449322402097205,0.005735456761344793,-0.007421224846539287,-0.004723371784849384,-0.0077594778021286,0.0
0.00506901932138825,0.0048038916108858465,0.005639368101081954,-0.0075093632034316515,-0.005320842244949109,-0.008761925424473738,0.0
0.005003921931656614,0.004771651507389285,0.005754868954165188,-0.00759022390727182,-0.004424154376980738,-0.008276132400681702,0.0
0.005088166484740753,0.004770794344818807,0.005703344569303298,-0.007345361136823603,-0.004898971574589961,-0.008119482605321027,0.0
0.00502126890278266,0.004789311404606367,0.005732545684724533,-0.007580549646761137,-0.0046950837456773975,-0.008510200287009662,0.0
0.0045294634744299095,0.0042650297511409585,0.005022954360004606,-0.006434716208984059,-0.004652919507679432,-0.00779146852090995,0.0
0.003603801696085894,0.003393256466159511,0.004210918920146883,-0.00549181595391357,-0.0029211198290806095,-0.0052705802095947,0.0
0.002773629643023301,0.002635040439149583,0.0030487569293924655,-0.004119772935294974,-0.0028237003215956236,-0.0051353939570177864,0.0
0.001864000884834835,0.00174673571274514,0.002159445977150204,-0.002741001397893683,-0.0015755018196474957,-0.002831183954804972,0.0
0.0010987837264873138,0.0010321724506323626,0.0012476527196784437,-0.0014953462273354923,-0.000995413821588187,-0.0017120769837504213,0.0
8.488191736142486e-05,9.105652281438115e-05,0.00010958686766379677,-0.00013906630671245424,-6.222990784632287e-05,-0.00017078784587298834,0.0
